scenario,case,separation_hz,phase_1_rad,phase_2_rad,wrapped_phase_difference_rad,noise_replicate,estimated_k,success,failure_type,max_frequency_error_hz,estimated_frequencies_hz,bic_improvement,residual_peak_ratio,candidate_origin,condition_design,runtime_seconds
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,33,2,True,none,0.00029274735898532356,13.49820725;13.50164452,532.7101695400488,11.872929831900544,peel_residual_rescan,1.2426452570954396,0.049360500008333474
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,34,2,False,two_but_inaccurate,0.000828582964413016,13.49767142;13.50175177,356.31495973921847,25.541731039819794,peel_residual_rescan,1.1976748799478794,0.052169299975503236
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,35,2,True,none,0.00019673302373490742,13.49830327;13.50168558,657.7246222631948,13.37581717728863,peel_residual_rescan,1.238416478380633,0.046026800002437085
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,36,1,False,not_split,nan,13.50194995,508.13472111534793,9.053678031586433,peel_residual_rescan,1.2290738645679211,0.04756660002749413
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,37,2,True,none,0.0007205611626215358,13.49777944;13.50174317,361.74111771266325,16.7309727559312,peel_residual_rescan,1.2165721952260258,0.04715180001221597
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,38,2,True,none,0.00035449182763969134,13.49814551;13.50171857,455.38645008413005,15.575180854222948,peel_residual_rescan,1.2470372676256702,0.04834430001210421
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,39,1,False,not_split,nan,13.50197495,572.226320326532,6.9124048744132045,peel_residual_rescan,1.1640280487632582,0.0475637000054121
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,40,1,False,not_split,nan,13.50194995,444.27833183461917,8.006375889165486,peel_residual_rescan,1.2453390564637603,0.05133459996432066
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,41,2,True,none,0.00046974436477498216,13.49803026;13.50165594,503.496759481699,16.014964024637873,peel_residual_rescan,1.2464747419228717,0.05038789997342974
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,42,1,False,not_split,nan,13.50197495,534.4294040180976,8.382621669151177,peel_residual_rescan,1.2205420238003308,0.05053459998453036
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,43,1,False,not_split,nan,13.50192495,562.4180777564179,7.629297710354105,peel_residual_rescan,1.1768701576152776,0.04541670001344755
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,44,2,False,two_but_inaccurate,0.0009485944048268635,13.49755141;13.50174258,307.2348578287347,20.380140449001534,peel_residual_rescan,1.1768462171100214,0.04817389999516308
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,45,2,False,two_but_inaccurate,0.0010637388155032568,13.49743626;13.50181632,227.418082487653,17.1886867438734,peel_residual_rescan,1.1369287072918552,0.051725099969189614
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,46,1,False,not_split,nan,13.50194995,284.91835807284224,7.287178852185364,peel_residual_rescan,1.1696135345175582,0.05073769995942712
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,47,2,True,none,0.000714034057963886,13.49778597;13.50174295,333.3269978307653,11.347107027365698,peel_residual_rescan,1.2175524115174696,0.049806600029114634
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,48,1,False,not_split,nan,13.50197495,595.7201632704237,7.285658524321996,peel_residual_rescan,1.2445819679556078,0.04850060003809631
unequal_003_failed_seed_17,unequal,0.003,-2.5029403506144847,0.3519391911613585,2.8548795417758432,49,2,True,none,0.0003551059010451496,13.49814489;13.50173603,504.8813351985009,12.800897775724364,peel_residual_rescan,1.2469859084341728,0.04677740001352504
unequal_003_failed_seed_26,unequal,0.003,-2.812305993640945,-0.9745845671140323,1.8377214265269126,0,1,False,not_split,nan,13.50192495,378.18720744142774,8.990138163188355,peel_residual_rescan,1.2386064337663054,0.048427100002299994
