layout,sensor_count,snr_db,runs,pd_any,pd_all,pd_source_mean,pd_source_min,pd_source_variance,false_alarm_runs,p_fa,score
bearing_left+output_shaft,2,-15.0,720,1.0,0.2375,0.809375,0.2375,0.10901367187499998,2400,0.05708333333333333,0.6407014973958334
bearing_left+output_shaft,2,-12.0,720,1.0,0.5013888888888889,0.8753472222222223,0.5013888888888889,0.04661494502314815,2400,0.03625,0.7795397497106482
bearing_left+output_shaft,2,-10.0,720,1.0,0.7777777777777778,0.9444444444444444,0.7777777777777778,0.009259259259259257,2400,0.0425,0.8548148148148148
bearing_left+output_shaft,2,-5.0,720,1.0,0.9958333333333333,0.9989583333333334,0.9958333333333333,3.2552083333333102e-06,2400,0.05,0.8989567057291667
bearing_right,1,-25.0,720,0.48055555555555557,0.0,0.14756944444444445,0.009722222222222222,0.011976634837962965,2400,0.06166666666666667,0.01824779369212963
bearing_right,1,-20.0,720,0.9875,0.009722222222222222,0.46562499999999996,0.029166666666666667,0.11799033082561727,2400,0.056666666666666664,0.293296501253858
bearing_right,1,-15.0,720,1.0,0.05694444444444444,0.6899305555555556,0.08055555555555556,0.13062632619598763,2400,0.07833333333333334,0.46795072579089514
bearing_right,1,-12.0,720,1.0,0.18333333333333332,0.7888888888888889,0.18472222222222223,0.1217139274691358,2400,0.051666666666666666,0.6246985918209875
bearing_right,1,-10.0,720,1.0,0.33055555555555555,0.8326388888888889,0.33055555555555555,0.08402922453703705,2400,0.051666666666666666,0.6872909432870371
bearing_right,1,-5.0,720,1.0,0.8583333333333333,0.9645833333333333,0.8583333333333333,0.003763020833333336,2400,0.058333333333333334,0.84603515625
bearing_right+gearbox_left,2,-25.0,720,0.7763888888888889,0.005555555555555556,0.2847222222222222,0.06527777777777778,0.049332561728395063,2400,0.058333333333333334,0.143389274691358
bearing_right+gearbox_left,2,-20.0,720,0.9972222222222222,0.09583333333333334,0.6118055555555555,0.2513888888888889,0.11320264274691358,2400,0.0725,0.41020423418209867
bearing_right+gearbox_left,2,-15.0,720,1.0,0.6958333333333333,0.9166666666666666,0.7805555555555556,0.008337191358024692,2400,0.04875,0.8149980709876542
